file_name,height,width,bbox,age,race,masked,skintone,emotion,gender,crop_name
69272956.jpg,1333,2000,"[813.9991613127306, 145.4886600574644, 267.00083868726784, 370.51133994253405]",0,0,0,1,1,1,7721.jpg
75996409.jpg,1333,2000,"[800.8245259440095, 309.79078676940804, 190.5058154486761, 232.78261309279577]",0,0,0,1,0,1,9556.jpg
85296019.jpg,2000,1333,"[352.98740265486725, 319.0, 474.006718584072, 653.0]",0,0,0,1,0,0,11955.jpg
88850968.jpg,1333,2000,"[647.5602438085122, 224.9999999999984, 243.29388517172796, 315.9999999999981]",0,1,0,1,1,0,12715.jpg
58202073.jpg,1500,2000,"[1102.9999999999995, 294.9999999999999, 586.0000000000001, 521.9999999999987]",0,1,0,0,0,0,4771.jpg
78420181.jpg,1333,2000,"[670.0027506876698, 165.99999999999957, 356.99624906226245, 494.99999999999665]",0,0,0,1,3,1,10193.jpg
41506520.jpg,2000,1333,"[580.495767169218, 707.8465166800595, 63.58506313611623, 134.71162917001425]",2,1,0,0,1,1,2381.jpg
61287997.jpg,1333,2000,"[966.124247449066, 330.0289591444199, 72.76653433240486, 126.59533597695294]",0,0,0,0,0,1,5417.jpg
69662869.jpg,1333,2000,"[1455.7628917787877, 2.9999999999999876, 296.2108650088117, 406.99999999999807]",1,0,0,1,1,0,7872.jpg
2430709.jpg,2000,1333,"[472.71608641022226, 453.000000000005, 569.6989404012712, 695.9306248040994]",0,1,0,1,1,1,1310.jpg
67037508.jpg,666,2000,"[731.3028033937024, -7.559634429118e-15, 355.159346182073, 400.949387718583]",0,0,0,1,0,0,7029.jpg
image_4357.jpg,1024,1024,"[218.25383707201854, 150.32703659976377, 586.2987012987013, 809.434474616291]",0,0,0,1,1,1,14607.jpg
94975830.jpg,1333,2000,"[1044.1269247819032, 264.64985298494, 341.7338742313747, 455.67323424676454]",3,1,0,2,0,0,13297.jpg
77463113.jpg,1333,2000,"[965.9999999999998, 394.99999999999983, 161.99924981245294, 209.00000000000034]",0,1,0,1,1,1,9952.jpg
82361474.jpg,1333,2000,"[824.9987798400184, 149.9999999999998, 314.002236959964, 431.9999999999992]",0,1,0,1,1,1,11179.jpg
74403876.jpg,1333,2000,"[709.347953338581, 126.77067310167081, 101.0868838065207, 118.66303782294541]",0,0,0,1,1,0,9138.jpg
47486023.jpg,1333,2000,"[773.478233369283, 287.99999999999994, 260.52176663071685, 365.9999999999999]",0,0,0,1,1,0,3343.jpg
9335926.jpg,1333,2000,"[914.46410764292, 350.0157162856194, 258.4868519909831, 339.51721688727207]",0,1,0,1,2,1,13140.jpg
2686421.jpg,1333,2000,"[544.5583010478584, 40.99999999999977, 359.641244839829, 426.7155994284132]",0,1,0,0,1,1,1463.jpg
45754159.jpg,1125,2000,"[981.9772291745094, 250.0271433960298, 355.4221567318351, 484.38545317372643]",1,1,0,0,0,1,3029.jpg
45162440.jpg,1334,2000,"[1230.255118930539, 381.8235698125326, 118.01984059543751, 150.7186033451939]",0,0,0,0,1,1,2929.jpg
10144874.jpg,1375,2000,"[952.208652913129, 154.894735054153, 218.173979823232, 304.53947435468814]",3,1,0,1,1,0,72.jpg
70884820.jpg,1211,2000,"[827.4382430670795, 146.73922743341166, 380.0570735053918, 507.8164381229439]",0,1,0,1,1,1,8253.jpg
68879244.jpg,1333,2000,"[779.5406597256155, 111.09797716147894, 367.45934027438, 427.17499311134213]",0,0,0,1,1,1,7639.jpg
62043945.jpg,1333,2000,"[1284.4178664416593, 290.99999999999943, 202.058451387135, 306.99999999999955]",0,0,0,1,0,1,5639.jpg
79214807.jpg,937,2000,"[564.9999999999999, 77.00528378378363, 211.0000000000003, 281.99720270270205]",0,2,0,3,0,0,10454.jpg
63192703.jpg,2000,2000,"[1705.1163430431666, 105.67687757010106, 158.04718236439334, 208.73360531049934]",0,0,0,2,3,0,5950.jpg
64407491.jpg,1333,2000,"[1071.7755455017027, 282.0, 210.72144914515775, 281.746055597295]",2,0,0,1,1,1,6313.jpg
48884023.jpg,1333,2000,"[812.9196284140893, 271.06726503197365, 728.9837166721682, 937.2552170693419]",0,0,0,0,0,1,3625.jpg
56140263.jpg,1333,2000,"[1183.573141219192, 183.56198347107446, 214.46694111544238, 298.34710743801674]",0,0,0,1,1,0,4456.jpg
52461915.jpg,1144,2000,"[392.4578269912163, 160.20092498005195, 257.4775776517429, 345.7990750199478]",0,0,0,0,1,1,3989.jpg
57477396.jpg,1333,2000,"[759.003000750188, 347.00000000000153, 327.994498624657, 438.0000000000005]",0,1,0,1,1,1,4644.jpg
43212714.jpg,1334,2000,"[869.9972616892876, 324.99999999999983, 254.00034228883834, 325.0000000000011]",2,1,0,1,0,1,2631.jpg
7808032.jpg,1333,2000,"[1033.0042510627657, 340.9999999999992, 326.99524881220407, 415.9999999999996]",0,1,0,1,1,1,10114.jpg
63371483.jpg,1333,2000,"[1148.1452396209331, 120.18943305178266, 329.8547603790601, 397.2461183508402]",0,1,0,1,1,1,6017.jpg
40035567.jpg,1333,2000,"[450.2107659220721, 225.31381984588754, 293.78923407792826, 325.78406840069306]",0,0,0,1,1,1,2196.jpg
3834314.jpg,1333,2000,"[1065.8369592397976, 230.05999999999736, 522.1630407601795, 670.939999999998]",0,1,0,1,1,1,2012.jpg
99593976.jpg,967,2000,"[309.83013455365176, 191.83174427439658, 173.09788824657994, 234.6839850803686]",0,2,0,2,1,1,13641.jpg
64685850.jpg,1333,2000,"[609.1515151515148, 284.99999999999994, 609.2289562289548, 770.584595959595]",2,0,0,0,1,1,6406.jpg
65363409.jpg,1580,2000,"[1269.1785227788198, 509.94069451014104, 248.13759410719805, 298.69225930449574]",0,0,0,0,1,0,6574.jpg
66217080.jpg,1333,2000,"[788.7676568305708, 419.37503042135546, 255.971749071066, 267.3664406288118]",0,1,0,0,1,1,6789.jpg
66830927.jpg,2000,1333,"[284.39051241617517, 728.5140154052787, 707.288316346858, 842.5859845947235]",2,1,0,0,6,0,6968.jpg
64387382.jpg,1333,2000,"[800.7999999999997, 265.66745843230433, 355.1999999999936, 492.1199656277968]",4,1,0,1,0,1,6305.jpg
image_10423.jpg,1024,1024,"[251.21463414634036, 197.06829268292677, 558.5024390243921, 752.653658536584]",0,0,0,1,1,0,14952.jpg
image_4964.jpg,1024,1024,"[289.7768595041331, 136.1452184179455, 623.2998819362463, 833.4817001180645]",1,1,0,1,0,1,14772.jpg
79151344.jpg,2000,1333,"[689.7558272168451, 388.76765683057727, 210.74523227711802, 313.47752767016823]",1,0,0,0,1,1,10427.jpg
78648734.jpg,2000,1335,"[578.4496103281449, 538.3071673091147, 237.55038967185564, 303.35029466608694]",0,0,0,1,2,0,10278.jpg
73695837.jpg,1320,2000,"[1076.3660269107297, 201.09926003599801, 222.66026910730162, 290.9809901139945]",3,1,0,2,1,0,8999.jpg
62206827.jpg,1333,2000,"[970.3949092919395, 194.3614637466055, 180.75796371677558, 272.8795120844653]",0,0,0,0,1,1,5676.jpg
image_808.jpg,1024,1024,"[275.4487804878049, 151.31219512195105, 578.4682926829269, 820.619512195121]",0,1,0,0,1,1,14571.jpg
74802709.jpg,1998,2000,"[1573.4436523953607, 1427.569771335916, 140.96265250473795, 178.77121366078404]",0,0,0,1,1,0,9254.jpg
3183245.jpg,1333,2000,"[702.3892925582862, 130.12571003764418, 301.8621093780934, 419.61177062834366]",0,1,0,1,1,1,1694.jpg
87518475.jpg,2000,1334,"[123.63967842300846, 512.0000000000001, 617.4851093911496, 442.7179999999992]",0,0,0,0,0,1,12506.jpg
83767785.jpg,1333,2000,"[783.9999999999953, 290.9999999999999, 253.15411173126063, 326.1551554701028]",0,1,0,1,1,1,11554.jpg
84633592.jpg,2000,1333,"[523.6744409055772, 715.4773477189674, 289.77474354730396, 366.90312060567686]",2,0,0,1,1,1,11771.jpg
69875342.jpg,1333,2000,"[1063.0119897039299, 141.92821528584122, 280.9880102960691, 392.65671743733384]",0,2,0,3,0,0,7926.jpg
40755250.jpg,1333,2000,"[1065.0030007501912, 158.99999999999977, 322.9979994998773, 403.9999999999982]",0,1,0,1,0,1,2294.jpg
81518577.jpg,1333,2000,"[658.999999999999, 508.6231780152307, 121.69236856949809, 141.8776317557702]",0,0,0,1,1,1,10941.jpg
59816203.jpg,2000,1334,"[618.0305922136339, 179.72500467102176, 164.45411167954867, 232.27499532897838]",0,1,0,1,0,0,5087.jpg
1607989.jpg,1333,2000,"[713.5649327469387, 166.83518998216806, 239.3206165933659, 299.35664552190747]",0,1,0,1,1,1,872.jpg
83815577.jpg,1333,2000,"[1019.4897986707919, 27.9953898914938, 321.51603066018396, 458.50576263563283]",0,1,0,1,1,1,11566.jpg
2128317.jpg,1333,2000,"[1138.797910539118, 419.0000000000004, 225.9866843925523, 297.3377198200519]",0,1,0,0,1,1,1142.jpg
62984052.jpg,1334,2000,"[378.9347402095018, 1.963407057370052e-14, 363.67962660604525, 615.9369422108732]",0,1,0,1,0,1,5867.jpg
61972818.jpg,1385,2000,"[781.2779393029252, 302.99999999999943, 249.72206069707474, 333.0578540790335]",0,1,0,1,0,0,5611.jpg
84079185.jpg,2000,1333,"[439.1427680024967, 840.0503119584401, 280.47063522232554, 371.86275591403773]",0,1,0,1,0,1,11632.jpg
70621897.jpg,1333,2000,"[714.9989997499358, 86.99999999999993, 352.9984996249064, 461.9999999999997]",0,1,0,1,1,1,8160.jpg
62983306.jpg,1334,2000,"[620.86679233477, 174.99999999999966, 281.3325479076867, 380.99999999999943]",0,1,0,1,1,1,5866.jpg
103172293.jpg,2000,1333,"[614.9853930530148, 637.9999999999944, 415.0223400365617, 550.9999999999962]",0,1,0,1,0,1,155.jpg
79177569.jpg,1760,2000,"[363.25544511530205, 137.18430038546813, 219.31520158836176, 299.3258975346813]",0,1,0,1,0,1,10433.jpg
44002164.jpg,1333,2000,"[1159.7938340663188, 166.26187240705426, 246.73568081865727, 312.738127592946]",0,1,0,1,1,1,2769.jpg
67062252.jpg,1333,2000,"[1011.0020005001242, 247.9999999999983, 68.99774943735673, 98.99999999999955]",0,0,0,1,0,0,7045.jpg
84634001.jpg,2000,1338,"[908.3732385633178, 361.1707889682842, 178.85798311279044, 170.03651378963698]",2,0,0,1,1,0,11773.jpg
7862167.jpg,2000,1333,"[678.7507203421139, 707.5904796141269, 90.24870338419461, 139.40952038585263]",0,1,0,1,0,1,10259.jpg
image_877.jpg,1024,1024,"[248.73286052009465, 181.95508274231685, 583.1040189125297, 750.8865248226944]",1,0,0,1,1,1,15151.jpg
82369617.jpg,1250,2000,"[803.0000000000014, 220.9999999999998, 277.5619834710733, 356.17355371900805]",2,0,0,1,1,1,11186.jpg
83418661.jpg,1333,2000,"[1286.6804872202788, 607.0469108288409, 254.77512300349548, 253.9530891711527]",2,1,1,0,0,1,11425.jpg
67622969.jpg,1000,2000,"[812.4936708860754, 213.92405063291127, 326.5949367088608, 448.9113924050633]",0,1,0,1,1,1,7225.jpg
70629949.jpg,1333,2000,"[894.0040010002507, 256.00000000000057, 241.99249812453024, 380.73535471878535]",0,0,0,1,0,1,8165.jpg
86065063.jpg,1333,2000,"[1177.19254862352, 361.58718626604593, 276.57399324299877, 400.9053265815821]",0,2,0,0,1,1,12113.jpg
46640798.jpg,1333,2000,"[1276.6017254190326, 174.50699358101045, 251.3982745809631, 354.493006418989]",0,1,0,1,1,1,3181.jpg
15453640.jpg,2000,1333,"[560.7864245496849, 931.3966522901177, 250.73631881313145, 270.81730654512995]",1,1,0,1,1,1,829.jpg
5087224.jpg,1333,2000,"[998.0002500625161, 253.0, 240.9999999999998, 314.0]",0,1,0,1,0,1,3947.jpg
74639472.jpg,2000,1333,"[696.2691967580556, 599.7975051381313, 311.62880394673743, 428.9280228002324]",0,2,0,0,5,0,9196.jpg
39726580.jpg,1125,2000,"[1067.4973999999984, 130.77940000000004, 519.3590000000002, 650.1872999999987]",0,1,0,1,1,1,2149.jpg
41039885.jpg,1333,2000,"[1158.6007002020344, 227.99999999999656, 235.11873963634108, 303.99999999999966]",0,1,0,1,1,1,2332.jpg
67205340.jpg,2000,1333,"[677.2986742499995, 820.0139999999952, 341.0319930000016, 490.9999999999981]",0,1,0,1,0,1,7109.jpg
74802713.jpg,1987,2000,"[976.4830105582821, 1479.4455468735252, 127.88190055326807, 155.41514252142466]",2,0,0,1,1,1,9262.jpg
74146259.jpg,2000,1333,"[540.7966935794715, 281.7670924117215, 287.6776880684359, 402.8922916784235]",0,0,0,1,0,0,9090.jpg
image_8657.jpg,1024,1024,"[192.59622195985838, 176.80519480519482, 609.403778040142, 749.2550177095623]",4,0,0,1,0,1,15207.jpg
57270103.jpg,1333,2000,"[1265.9712351028056, 176.975061498912, 262.10507035858103, 301.27998942070707]",0,2,0,2,1,1,4613.jpg
2838360.jpg,2000,1330,"[523.4970555102991, 433.14114027053273, 325.2013424674573, 454.85885972946994]",0,1,0,1,1,1,1513.jpg
86392890.jpg,2000,1333,"[649.9977499999994, 274.9999999999998, 146.00200000000012, 181.9999999999996]",0,0,0,0,1,1,12210.jpg
90905818.jpg,1330,2000,"[1310.8802948029181, 331.2445170046879, 267.0695209452805, 345.4623775545953]",2,1,1,1,0,1,12958.jpg
84699169.jpg,1333,2000,"[786.2590218106513, 209.22609354009455, 533.2075929450341, 582.6961576836296]",3,2,0,3,2,0,11793.jpg
42357599.jpg,1333,2000,"[1318.0030007501878, 218.99999999999974, 363.9972493123296, 441.99999999999983]",3,0,0,0,1,0,2505.jpg
7582858.jpg,1333,2000,"[605.0739956986943, 167.02479338843006, 299.74662564157575, 424.9390183238182]",0,1,0,1,1,1,9517.jpg
78096119.jpg,1333,2000,"[1045.001750437609, 290.99999999999994, 124.99849962490667, 168.9999999999992]",0,0,0,2,0,1,10117.jpg
83271911.jpg,1335,2000,"[1447.995929687722, 347.0000000000001, 197.0061054684186, 249.0000000000002]",0,1,0,1,0,1,11376.jpg
20078576.jpg,1702,2000,"[1194.6613232995219, 410.85052290074384, 655.3386767004849, 855.6701197083803]",0,1,0,1,1,1,1074.jpg
97706685.jpg,1662,2000,"[942.8844025303049, 195.47889573665157, 112.17103243420745, 152.92638704491048]",0,1,0,1,0,1,13520.jpg
68425609.jpg,1333,2000,"[667.0035008752161, 111.99999999999852, 260.9964991247762, 404.99999999999784]",0,1,0,0,1,1,7483.jpg
66007778.jpg,1125,2000,"[828.0052592036058, 190.21712997746008, 260.73553719008265, 384.02629601803113]",3,0,0,1,4,0,6730.jpg
9404308.jpg,1333,2000,"[752.7246230313733, 281.9999999999994, 319.8984921255009, 418.4618797180778]",0,1,0,0,0,0,13204.jpg
image_766.jpg,1024,1024,"[310.1040189125295, 128.12293144208044, 647.6193853427897, 890.0803782505909]",1,0,0,1,1,0,13950.jpg
65682206.jpg,1125,2000,"[1300.493670886076, 172.00000000000006, 155.50632911392444, 210.4177215189872]",3,0,0,0,0,1,6640.jpg
13787939.jpg,1333,2000,"[1269.0007501875405, 392.99999999999926, 242.99999999999906, 308.9999999999992]",0,1,0,1,1,1,697.jpg
image_4513.jpg,1024,1024,"[209.78048780487796, 219.2780487804874, 570.4926829268278, 735.4536585365848]",0,0,0,0,0,0,13906.jpg
43137629.jpg,1334,2000,"[1012.0061611990969, 235.00000000000009, 341.9845970022573, 469.0000000000002]",0,1,0,1,1,1,2620.jpg
69252885.jpg,1333,2000,"[911.1261680807162, 181.57387459078598, 175.59822775465287, 270.5806282998149]",0,0,0,1,1,1,7712.jpg
2638577.jpg,2000,1330,"[589.0656593564147, 796.9999999999984, 327.9343406435865, 476.9902675883591]",0,1,0,1,1,1,1433.jpg
61373461.jpg,1333,2000,"[1052.0621237245218, 592.1055774724381, 235.73401495816918, 289.1390155798192]",0,1,0,0,1,0,5441.jpg
64223973.jpg,1334,2000,"[707.2409761837268, 251.00000000000043, 193.2144381060423, 246.1827229941808]",0,1,0,1,1,1,6254.jpg
61650016.jpg,1125,2000,"[582.7468354430382, 150.3291139240506, 237.34177215189868, 366.41772151898715]",0,1,0,1,1,1,5507.jpg
49865128.jpg,1332,2000,"[593.9999999999985, 318.9999999999999, 349.998090605324, 501.9999999999991]",0,0,0,0,0,0,3786.jpg
61051006.jpg,1125,2000,"[1228.000000000001, 156.99999999999983, 156.0000000000007, 205.99999999999974]",0,1,0,2,0,0,5363.jpg
50071960.jpg,1500,2000,"[792.660545322706, 165.99999999999977, 375.54693724548446, 527.20748256819]",1,1,0,0,1,0,3822.jpg
89675001.jpg,1491,2000,"[906.7784040736663, 108.6411910944065, 98.866842107274, 141.35880890560043]",0,2,0,2,1,1,12805.jpg
91752483.jpg,1333,2000,"[819.9983731200225, 401.0000000000012, 386.00427055993214, 574.9999999999994]",0,1,1,1,0,1,13027.jpg
67947814.jpg,1334,2000,"[1318.5763369150643, 544.9570866686989, 130.47786093587462, 163.6120902179508]",0,1,0,1,1,1,7324.jpg
20168851.jpg,1333,2000,"[1167.5747289936678, 307.65407974332504, 397.90211243783955, 579.3531657713702]",1,1,0,0,0,0,1081.jpg
44123427.jpg,1333,2000,"[477.99849962490543, 139.9999999999994, 311.0027506876708, 368.99999999999716]",0,1,0,1,1,1,2784.jpg
38721846.jpg,1500,2000,"[1151.325527938355, 397.8999999999954, 272.37447206163836, 377.09999999999604]",0,1,0,1,6,1,2041.jpg
2058000.jpg,1328,2000,"[857.0554060414445, 555.0111793098114, 197.92243154198005, 256.98882069018873]",0,1,0,0,1,1,1108.jpg
84634404.jpg,1333,2000,"[1063.0032508127033, 222.99999999999952, 202.9952488122032, 276.9999999999997]",0,1,0,2,1,1,11774.jpg
10062392.jpg,1855,2000,"[689.5437642830565, 249.3359871452353, 497.42909080011793, 630.7673935148257]",0,1,0,1,1,1,29.jpg
13787945.jpg,1330,2000,"[1282.773995936077, 400.99999999999983, 205.22600406391254, 282.3957565219712]",0,1,0,1,3,1,700.jpg
72047823.jpg,1333,2000,"[895.3417553000621, 400.5169894572101, 157.63251874358755, 224.11146954493972]",0,1,0,0,1,1,8539.jpg
30087060.jpg,1333,2000,"[1082.7979642272226, 49.28793388429605, 310.6275916581386, 385.7120661156991]",1,1,0,1,1,1,1621.jpg
65542341.jpg,1336,2000,"[1203.4787755745504, 162.99011850455236, 204.38203965820142, 296.2491977064359]",0,0,0,0,0,1,6604.jpg
58890115.jpg,2000,1333,"[586.534939137383, 136.93178797279444, 149.99999999999957, 183.04961621730982]",0,0,0,1,0,1,4896.jpg
81667993.jpg,1333,2000,"[552.2405063291136, 332.0000000000003, 200.26582278481075, 304.2505938242281]",5,0,0,1,3,1,10992.jpg
90081572.jpg,1333,2000,"[562.9979664000305, 329.0, 204.00366047994356, 264.99999999999915]",0,1,0,1,1,0,12853.jpg
69232014.jpg,1333,2000,"[1558.2278023703454, 400.2310589651909, 61.86099168999288, 87.7500042463844]",0,1,0,1,1,0,7703.jpg
76608971.jpg,2000,1333,"[603.291168636022, 706.5621883751138, 200.70883136397796, 271.5849327231741]",0,2,0,2,1,1,9739.jpg
89983012.jpg,1334,2000,"[780.9972708745443, 436.0000000000009, 246.00305291999842, 353.9999999999991]",0,1,0,0,0,0,12845.jpg
66040714.jpg,1333,2000,"[1017.6393623891529, 132.6498529849405, 253.45374366404062, 378.66693027808054]",0,0,0,1,1,1,6746.jpg
61357307.jpg,1333,2000,"[921.0481408378845, 471.25931491781625, 285.3369858651513, 251.71255780058667]",0,0,0,1,1,1,5437.jpg
78613432.jpg,1333,2000,"[537.999999999999, 235.00487804878026, 428.36585365853665, 586.1134146341458]",4,0,0,1,0,1,10255.jpg
64742001.jpg,1333,2000,"[1107.6117023967386, 476.52091519233545, 113.89589623370001, 121.34537014419189]",0,0,0,1,0,1,6426.jpg
52962273.jpg,1335,2000,"[1153.30375366385, 127.35758396346192, 412.0443695042232, 463.03284251301363]",0,1,0,0,1,1,4007.jpg
74353664.jpg,1333,2000,"[1197.0000000000045, 153.34348635057577, 164.99999999999943, 219.54506145682362]",0,1,0,0,1,1,9126.jpg
image_8196.jpg,1024,1024,"[194.18557831116104, 154.33434295824568, 624.3223100588988, 791.6866928565792]",2,1,0,0,1,1,14618.jpg
76515623.jpg,1333,2000,"[734.5840787428599, 243.99999999999994, 87.26726299428826, 128.83013455365077]",0,0,0,0,0,1,9705.jpg
42112895.jpg,2000,1333,"[621.4430141758382, 358.3684273104611, 166.20031393987446, 207.9868333890021]",3,1,0,0,1,1,2462.jpg
image_5.jpg,1024,1024,"[165.05903187721353, 182.10389610389603, 607.9409681227855, 756.8370720188901]",2,1,0,1,1,1,14692.jpg
70072591.jpg,1333,2000,"[933.4167239010754, 372.4717687849866, 106.727843204632, 151.1572562616619]",0,0,0,1,0,1,7980.jpg
66962782.jpg,1333,2000,"[1265.756097560976, 303.50243902438984, 183.23577235772362, 232.87195121951234]",0,0,0,1,1,1,7009.jpg
35915272.jpg,1333,2000,"[937.0045011252851, 377.99999999999943, 464.0005001250288, 586.9999999999989]",0,1,1,1,5,1,1879.jpg
66216943.jpg,1333,2000,"[1249.5989805162164, 213.9926442235628, 266.26038273988956, 379.9829268781748]",0,1,0,1,1,0,6787.jpg
55463695.jpg,1333,2000,"[479.59932659932633, 174.86742424242385, 971.6936026936022, 710.5202020202012]",0,1,0,1,0,1,4375.jpg
50071425.jpg,1334,2000,"[1141.0034228883835, 160.9999999999999, 263.9972616892892, 353.0000000000006]",0,0,0,1,0,0,3820.jpg
74802713.jpg,1987,2000,"[1640.4377889506957, 169.0683415097781, 127.80052621445701, 169.4940709967538]",2,0,0,1,3,1,9257.jpg
3786595.jpg,2000,1333,"[323.8622982781854, 215.31381984588737, 175.89616953635817, 199.3397308926995]",0,1,0,1,1,1,1977.jpg
91045150.jpg,1334,2000,"[850.090909090909, 108.26532552964092, 429.7768595041319, 549.948946599609]",1,1,0,1,1,1,12975.jpg
40728214.jpg,1334,2000,"[386.0309291400164, 770.2092132305924, 187.21133857497892, 131.79078676940853]",0,0,0,1,0,0,2285.jpg
67623388.jpg,1347,2000,"[879.9658286565613, 359.0652588310525, 242.0341713434295, 317.07197719976654]",0,1,0,1,0,0,7226.jpg
43944281.jpg,1125,2000,"[903.7541044408844, 194.19462442145493, 228.26231332265917, 282.3167746528728]",0,0,0,1,2,0,2755.jpg
104418974.jpg,1333,2000,"[770.0057514378517, 8.999999999999996, 395.9897474368536, 487.9999999999912]",0,1,0,1,0,1,217.jpg
50694216.jpg,1333,2000,"[975.0015003750929, 109.99999999999983, 292.99749937484444, 403.9999999999996]",0,1,0,0,1,1,3919.jpg
3012369.jpg,1333,2000,"[292.98199549887016, 318.2959999999951, 483.34933733432536, 509.00699999999233]",0,1,0,1,1,0,1625.jpg
image_3286.jpg,1024,1024,"[228.73170731707276, 228.82926829268283, 615.9560975609758, 740.634146341463]",1,0,0,0,0,0,14721.jpg
78762918.jpg,1333,2000,"[1161.0857531878207, 240.99999999999991, 200.24996777487118, 275.4275408530353]",0,0,0,1,0,1,10307.jpg
image_3879.jpg,1024,1024,"[183.55555555555563, 156.98989898989885, 565.29292929293, 785.7979797979787]",0,0,0,1,1,1,13675.jpg
46886640.jpg,666,2000,"[1296.8081530973316, 5.999999999999921, 356.33294756117556, 446.58718060528037]",0,0,0,0,1,1,3222.jpg
76174399.jpg,2000,1335,"[516.9487779112204, 550.7736871606475, 100.53833304738464, 142.09736497924754]",0,2,0,0,0,1,9608.jpg
69332757.jpg,1333,2000,"[1340.643301300453, 190.99999999999912, 179.92783116590672, 278.73854434420247]",0,1,0,1,0,0,7747.jpg
